------------------------------------ Samples: 0->-1 ------------------------------------
0:    -148.870 -30.052-2966.14653206.082
7003:   96.335 161.644-736.667-16942.926
7004:   96.506 160.840-754.707-16937.002
7005:   96.677 160.018-771.602-15862.478
7006:   96.846 159.181-786.032-13548.580
7007:   97.015 158.329-800.142-13248.041
7008:   97.183 157.462-814.253-13248.041
7009:   97.349 156.580-828.363-13248.042
7010:   97.515 155.682-842.473-13248.041
7011:   97.680 154.770-856.584-13248.041
7012:   97.844 153.843-870.694-13248.041
7013:   98.007 152.900-884.804-13248.041
7014:   98.169 151.943-898.914-13248.041
7015:   98.329 150.970-913.025-13248.041
7016:   98.489 149.983-927.135-13248.041
7017:   98.648 148.980-941.245-13248.041
7018:   98.805 147.963-955.356-13248.041
7019:   98.962 146.930-969.466-13248.041
7020:   99.117 145.883-983.576-13248.041
7021:   99.272 144.820-997.687-13248.041
7022:   99.425 143.742-1011.797-13248.041
7023:   99.577 142.650-1025.907-13248.041
7024:   99.727 141.542-1040.017-13248.041
7025:   99.877 140.419-1054.128-13248.041
7026:  100.025 139.281-1068.238-13248.041
7027:  100.172 138.129-1082.348-13248.042
7028:  100.318 136.961-1096.459-13248.041
7029:  100.463 135.778-1110.569-13248.041
7030:  100.606 134.580-1124.679-13248.041
7031:  100.748 133.367-1138.789-13248.041
7032:  100.889 132.139-1152.900-13248.042
7033:  101.028 130.896-1167.010-13248.041
7034:  101.166 129.638-1181.120-13248.042
7035:  101.303 128.365-1195.231-13248.041
7036:  101.439 127.077-1209.341-13248.042
7037:  101.573 125.774-1223.451-13248.041
7038:  101.705 124.456-1237.562-13248.041
7039:  101.836 123.123-1251.672-13248.041
7040:  101.966 121.775-1265.782-13248.041
7041:  102.094 120.412-1279.892-13248.041
7042:  102.221 119.033-1294.003-13248.041
7043:  102.346 117.640-1308.113-13248.041
7044:  102.470 116.232-1322.223-13248.041
7045:  102.592 114.808-1336.334-13248.041
7046:  102.713 113.370-1350.444-13248.041
7047:  102.832 111.917-1364.554-13248.041
7048:  102.950 110.448-1378.665-13248.041
7049:  103.066 108.965-1392.775-13248.041
7050:  103.180 107.466-1406.885-13248.041
7051:  103.293 105.953-1420.971-13225.312
7052:  103.404 104.430-1430.378-8831.700
7053:  103.514 102.907-1429.557 770.154
7054:  103.622 101.387-1427.3862038.775
7055:  103.728  99.869-1425.2142038.775
7056:  103.833  98.353-1423.0432038.775
7057:  103.936  96.840-1420.8722038.774
7058:  104.038  95.329-1418.7002038.775
7059:  104.138  93.820-1416.5292038.775
7060:  104.236  92.313-1414.3572038.775
7061:  104.333  90.809-1412.1862038.775
7062:  104.428  89.308-1410.0142038.775
7063:  104.521  87.808-1407.8432038.775
7064:  104.613  86.311-1405.6712038.774
7065:  104.704  84.816-1403.5002038.775
7066:  104.793  83.324-1401.3282038.775
7067:  104.880  81.833-1399.1572038.775
7068:  104.965  80.345-1396.9852038.775
7069:  105.049  78.860-1394.8142038.775
7070:  105.132  77.377-1392.6422038.775
7071:  105.212  75.896-1390.4712038.775
7072:  105.292  74.417-1388.3002038.775
7073:  105.369  72.941-1386.1282038.775
7074:  105.446  71.467-1383.9572038.775
7075:  105.520  69.995-1381.7852038.775
7076:  105.593  68.525-1379.6142038.775
7077:  105.665  67.058-1377.4422038.775
7078:  105.734  65.594-1375.2712038.775
7079:  105.803  64.131-1373.0992038.775
7080:  105.869  62.671-1370.9282038.775
7081:  105.935  61.213-1368.7562038.775
7082:  105.998  59.758-1366.5852038.775
7083:  106.060  58.304-1364.4132038.775
7084:  106.121  56.853-1362.2422038.775
7085:  106.180  55.405-1360.0702038.775
7086:  106.237  53.959-1357.8992038.775
7087:  106.293  52.515-1355.7272038.774
7088:  106.348  51.073-1353.5562038.775
7089:  106.401  49.634-1351.3852038.775
7090:  106.452  48.197-1349.2132038.775
7091:  106.502  46.762-1347.0422038.775
7092:  106.550  45.329-1344.8702038.775
7093:  106.597  43.899-1342.6992038.775
7094:  106.642  42.472-1340.5272038.775
7095:  106.686  41.046-1338.3562038.775
7096:  106.728  39.623-1336.1842038.775
7097:  106.769  38.202-1334.0132038.775
7098:  106.808  36.784-1331.8292050.215
7099:  106.845  35.370-1327.1304411.486
7100:  106.882  33.968-1316.8549648.686
7101:  106.916  32.577-1305.82810352.517
7102:  106.950  31.198-1294.80110352.517
7103:  106.981  29.830-1283.77510352.517
7104:  107.012  28.475-1272.74910352.517
7105:  107.041  27.131-1261.72210352.517
7106:  107.068  25.799-1250.69610352.517
7107:  107.094  24.478-1239.67010352.517
7108:  107.119  23.170-1228.64310352.517
7109:  107.142  21.873-1217.61710352.517
7110:  107.164  20.588-1206.59110352.517
7111:  107.185  19.315-1195.56410352.517
7112:  107.204  18.053-1184.53810352.517
7113:  107.222  16.803-1173.51210352.517
7114:  107.238  15.565-1162.48510352.517
7115:  107.254  14.338-1151.45910352.517
7116:  107.268  13.124-1140.43310352.517
7117:  107.280  11.921-1129.40610352.517
7118:  107.292  10.730-1118.38010352.517
7119:  107.302   9.550-1107.35410352.517
7120:  107.311   8.383-1096.32810352.517
7121:  107.318   7.227-1085.30110352.517
7122:  107.325   6.082-1074.27510352.517
7123:  107.330   4.950-1063.24910352.517
7124:  107.334   3.829-1052.22210352.517
7125:  107.337   2.720-1041.19610352.517
7126:  107.339   1.623-1030.17010352.517
7127:  107.339   0.538-1019.14310352.517
7128:  107.339  -0.536-1008.11710352.517
7129:  107.337  -1.598-997.09110352.517
7130:  107.334  -2.648-986.06410352.517
7131:  107.330  -3.687-975.03810352.517
7132:  107.325  -4.714-964.01210352.517
7133:  107.319  -5.729-952.98510352.517
7134:  107.312  -6.732-941.95910352.517
7135:  107.304  -7.723-930.93310352.517
7136:  107.295  -8.703-919.90610352.517
7137:  107.284  -9.671-908.88010352.517
7138:  107.273 -10.627-897.85410352.517
7139:  107.261 -11.572-886.82810352.517
7140:  107.247 -12.505-875.80110352.517
7141:  107.233 -13.426-864.77510352.517
7142:  107.218 -14.335-853.74910352.517
7143:  107.202 -15.233-842.72210352.517
7144:  107.184 -16.119-831.69610352.517
7145:  107.166 -16.993-820.67210350.376
7146:  107.147 -17.856-810.1519877.847
7147:  107.127 -18.708-800.7638814.151
7148:  107.107 -19.551-791.5308668.756
7149:  107.085 -20.385-782.2978668.756
7150:  107.062 -21.208-773.0658668.756
7151:  107.039 -22.022-763.8328668.756
7152:  107.015 -22.825-754.5998668.756
7153:  106.989 -23.619-745.3668668.756
7154:  106.963 -24.403-736.1338668.756
7155:  106.937 -25.177-726.9008668.756
7156:  106.909 -25.942-717.6678668.756
7157:  106.881 -26.696-708.4348668.756
7158:  106.851 -27.441-699.2018668.756
7159:  106.821 -28.176-689.9688668.756
7160:  106.790 -28.901-680.7358668.756
7161:  106.759 -29.616-671.5028668.756
7162:  106.727 -30.322-662.2698668.756
7163:  106.694 -31.017-653.0368668.756
7164:  106.660 -31.703-643.8038668.756
7165:  106.625 -32.379-634.5708668.756
7166:  106.590 -33.045-625.3378668.756
7167:  106.554 -33.701-616.1048668.756
7168:  106.518 -34.347-606.8718668.756
7169:  106.480 -34.984-597.6388668.756
7170:  106.442 -35.611-588.4058668.756
7171:  106.404 -36.227-579.1728668.756
7172:  106.365 -36.834-569.9398668.756
7173:  106.325 -37.432-560.7068668.756
7174:  106.284 -38.019-551.4738668.756
7175:  106.243 -38.597-542.2408668.756
7176:  106.201 -39.164-533.0078668.756
7177:  106.159 -39.722-523.7748668.756
7178:  106.116 -40.270-514.5418668.756
7179:  106.073 -40.808-505.3098668.756
7180:  106.029 -41.337-496.0768668.756
7181:  105.984 -41.855-486.8438668.756
7182:  105.939 -42.364-477.6108668.756
7183:  105.893 -42.863-468.3778668.756
7184:  105.847 -43.352-459.1448668.756
7185:  105.801 -43.831-449.9118668.756
7186:  105.753 -44.300-440.6788668.756
7187:  105.706 -44.760-431.4458668.756
7188:  105.658 -45.210-422.2128668.756
7189:  105.609 -45.649-412.9798668.756
7190:  105.560 -46.079-403.7468668.756
7191:  105.510 -46.500-394.5138668.756
7192:  105.460 -46.910-385.2848665.227
7193:  105.410 -47.312-376.9447829.775
7194:  105.359 -47.706-370.6385920.986
7195:  105.308 -48.095-364.6145655.627
7196:  105.256 -48.477-358.5915655.627
7197:  105.204 -48.852-352.5675655.627
7198:  105.152 -49.221-346.5435655.627
7199:  105.099 -49.584-340.5195655.627
7200:  105.046 -49.940-334.4965655.627
7201:  104.992 -50.290-328.4725655.627
7202:  104.938 -50.633-322.4485655.627
7203:  104.884 -50.970-316.4245655.627
7204:  104.829 -51.301-310.4015655.627
7205:  104.774 -51.625-304.3775655.627
7206:  104.719 -51.943-298.3535655.627
7207:  104.663 -52.254-292.3305655.627
7208:  104.608 -52.559-286.3065655.627
7209:  104.551 -52.858-280.2825655.627
7210:  104.495 -53.150-274.2585655.627
7211:  104.438 -53.436-268.2355655.627
7212:  104.380 -53.715-262.2115655.627
7213:  104.323 -53.988-256.1875655.627
7214:  104.265 -54.254-250.1635655.627
7215:  104.207 -54.514-244.1405655.627
7216:  104.149 -54.768-238.1165655.627
7217:  104.090 -55.015-232.0925655.627
7218:  104.031 -55.256-226.0695655.627
7219:  103.972 -55.490-220.0455655.627
7220:  103.913 -55.718-214.0215655.627
7221:  103.853 -55.940-207.9975655.627
7222:  103.794 -56.155-201.9745655.628
7223:  103.733 -56.363-195.9505655.627
7224:  103.673 -56.566-189.9265655.627
7225:  103.613 -56.762-183.9025655.627
7226:  103.552 -56.951-177.8795655.627
7227:  103.491 -57.134-171.8555655.627
7228:  103.430 -57.311-165.8315655.627
7229:  103.369 -57.481-159.8085655.627
7230:  103.308 -57.645-153.7845655.627
7231:  103.246 -57.802-147.7605655.627
7232:  103.184 -57.953-141.7365655.627
7233:  103.122 -58.098-135.7135655.627
7234:  103.060 -58.236-129.6895655.627
7235:  102.998 -58.367-123.6655655.627
7236:  102.936 -58.493-117.6415655.627
7237:  102.874 -58.612-111.6185655.627
7238:  102.811 -58.724-105.5945655.627
7239:  102.748 -58.830 -99.5725653.943
7240:  102.686 -58.930 -94.0075225.459
7241:  102.623 -59.026 -89.4994231.806
7242:  102.560 -59.116 -85.1424091.322
7243:  102.497 -59.202 -80.7844091.322
7244:  102.434 -59.284 -76.4264091.322
7245:  102.370 -59.361 -72.0694091.322
7246:  102.307 -59.433 -67.7114091.322
7247:  102.244 -59.500 -63.3544091.322
7248:  102.180 -59.563 -58.9964091.322
7249:  102.117 -59.621 -54.6384091.322
7250:  102.053 -59.675 -50.2814091.322
7251:  101.990 -59.724 -45.9234091.322
7252:  101.926 -59.768 -41.5664091.323
7253:  101.862 -59.808 -37.2084091.322
7254:  101.798 -59.842 -32.8504091.322
7255:  101.735 -59.873 -28.4934091.322
7256:  101.671 -59.899 -24.1354091.322
7257:  101.607 -59.920 -19.7784091.322
7258:  101.543 -59.936 -15.4204091.322
7259:  101.479 -59.948 -11.0624091.322
7260:  101.415 -59.955  -6.7054091.322
7261:  101.352 -59.957  -2.3474091.322
7262:  101.288 -59.955   2.0104091.322
7263:  101.224 -59.949   6.3684091.322
7264:  101.160 -59.937  10.7264091.322
7265:  101.096 -59.921  15.0834091.322
7266:  101.032 -59.900  19.4414091.322
7267:  100.969 -59.875  23.7994091.322
7268:  100.905 -59.845  28.1564091.322
7269:  100.841 -59.810  32.5144091.322
7270:  100.778 -59.771  36.8714091.322
7271:  100.714 -59.727  41.2294091.322
7272:  100.650 -59.679  45.5874091.322
7273:  100.587 -59.625  49.9444091.322
7274:  100.523 -59.568  54.3024091.322
7275:  100.460 -59.505  58.6594091.323
7276:  100.397 -59.438  63.0174091.322
7277:  100.334 -59.366  67.3754091.322
7278:  100.270 -59.290  71.7324091.322
7279:  100.207 -59.209  76.0904091.322
7280:  100.144 -59.123  80.4474091.322
7281:  100.081 -59.033  84.8054091.322
7282:  100.019 -58.938  89.1634091.323
7283:   99.956 -58.838  93.5204091.322
7284:   99.893 -58.734  97.8784091.322
7285:   99.831 -58.625 102.2354091.322
7286:   99.769 -58.512 106.5914089.144
7287:   99.707 -58.394 110.3113492.518
7288:   99.644 -58.274 112.5352088.149
7289:   99.583 -58.152 114.5441886.238
7290:   99.521 -58.028 116.5531886.238
7291:   99.459 -57.902 118.5621886.238
7292:   99.398 -57.773 120.5711886.238
7293:   99.336 -57.643 122.5801886.238
7294:   99.275 -57.510 124.5891886.238
7295:   99.214 -57.375 126.5981886.238
7296:   99.153 -57.238 128.6071886.238
7297:   99.092 -57.099 130.6161886.238
7298:   99.031 -56.958 132.6251886.238
7299:   98.971 -56.815 134.6341886.238
7300:   98.910 -56.669 136.6431886.238
7301:   98.850 -56.521 138.6521886.238
7302:   98.790 -56.372 140.6611886.238
7303:   98.730 -56.220 142.6701886.238
7304:   98.671 -56.065 144.6791886.238
7305:   98.611 -55.909 146.6881886.238
7306:   98.552 -55.751 148.6971886.238
7307:   98.492 -55.590 150.7061886.238
7308:   98.433 -55.428 152.7151886.238
7309:   98.375 -55.263 154.7241886.238
7310:   98.316 -55.096 156.7331886.238
7311:   98.257 -54.927 158.7421886.238
7312:   98.199 -54.756 160.7511886.238
7313:   98.141 -54.582 162.7601886.238
7314:   98.083 -54.407 164.7691886.238
7315:   98.025 -54.229 166.7781886.238
7316:   97.968 -54.049 168.7871886.238
7317:   97.910 -53.868 170.7961886.238
7318:   97.853 -53.683 172.8051886.238
7319:   97.796 -53.497 174.8141886.238
7320:   97.739 -53.309 176.8231886.238
7321:   97.683 -53.118 178.8321886.238
7322:   97.626 -52.926 180.8411886.238
7323:   97.570 -52.731 182.8501886.238
7324:   97.514 -52.534 184.8591886.237
7325:   97.459 -52.335 186.8681886.238
7326:   97.403 -52.134 188.8771886.238
7327:   97.348 -51.931 190.8861886.238
7328:   97.293 -51.725 192.8951886.238
7329:   97.238 -51.518 194.9041886.238
7330:   97.183 -51.308 196.9131886.238
7331:   97.129 -51.096 198.9221886.238
7332:   97.075 -50.882 200.9311886.238
7333:   97.021 -50.666 202.9381884.387
7334:   96.967 -50.448 204.3621337.335
7335:   96.913 -50.231 204.394  30.256
7336:   96.860 -50.013 204.223-160.839
7337:   96.807 -49.796 204.052-160.839
7338:   96.754 -49.579 203.881-160.839
7339:   96.702 -49.362 203.709-160.839
7340:   96.649 -49.145 203.538-160.839
7341:   96.597 -48.928 203.367-160.839
7342:   96.545 -48.712 203.195-160.839
7343:   96.494 -48.496 203.024-160.839
7344:   96.442 -48.279 202.853-160.839
7345:   96.391 -48.064 202.681-160.839
7346:   96.340 -47.848 202.510-160.839
7347:   96.289 -47.632 202.339-160.839
7348:   96.239 -47.417 202.167-160.839
7349:   96.189 -47.202 201.996-160.839
7350:   96.138 -46.987 201.825-160.839
7351:   96.089 -46.772 201.654-160.839
7352:   96.039 -46.558 201.482-160.839
7353:   95.990 -46.343 201.311-160.839
7354:   95.941 -46.129 201.140-160.839
7355:   95.892 -45.915 200.968-160.839
7356:   95.843 -45.701 200.797-160.839
7357:   95.795 -45.487 200.626-160.839
7358:   95.746 -45.274 200.454-160.839
7359:   95.698 -45.061 200.283-160.839
7360:   95.651 -44.847 200.112-160.839
7361:   95.603 -44.634 199.940-160.839
7362:   95.556 -44.422 199.769-160.839
7363:   95.509 -44.209 199.598-160.839
7364:   95.462 -43.997 199.427-160.839
7365:   95.415 -43.784 199.255-160.839
7366:   95.369 -43.572 199.084-160.839
7367:   95.323 -43.361 198.913-160.839
7368:   95.277 -43.149 198.741-160.839
7369:   95.231 -42.937 198.570-160.839
7370:   95.185 -42.726 198.399-160.839
7371:   95.140 -42.515 198.227-160.839
7372:   95.095 -42.304 198.056-160.839
7373:   95.050 -42.093 197.885-160.839
7374:   95.006 -41.883 197.713-160.839
7375:   94.961 -41.672 197.542-160.839
7376:   94.917 -41.462 197.371-160.839
7377:   94.873 -41.252 197.200-160.839
7378:   94.829 -41.042 197.028-160.839
7379:   94.786 -40.832 196.857-160.839
7380:   94.743 -40.623 196.686-160.942
7381:   94.700 -40.414 196.479-194.132
7382:   94.657 -40.205 196.186-274.629
7383:   94.614 -39.996 195.881-286.596
7384:   94.572 -39.788 195.576-286.596
7385:   94.530 -39.580 195.270-286.596
7386:   94.488 -39.372 194.965-286.596
7387:   94.446 -39.165 194.660-286.596
7388:   94.405 -38.958 194.355-286.596
7389:   94.363 -38.751 194.049-286.596
7390:   94.322 -38.545 193.744-286.596
7391:   94.281 -38.339 193.439-286.596
7392:   94.241 -38.133 193.134-286.596
7393:   94.200 -37.928 192.829-286.596
7394:   94.160 -37.723 192.523-286.596
7395:   94.120 -37.518 192.218-286.596
7396:   94.080 -37.314 191.913-286.596
7397:   94.041 -37.109 191.607-286.596
7398:   94.002 -36.906 191.302-286.596
7399:   93.963 -36.702 190.997-286.596
7400:   93.924 -36.499 190.692-286.596
7401:   93.885 -36.296 190.387-286.596
7402:   93.847 -36.094 190.081-286.596
7403:   93.808 -35.892 189.776-286.596
7404:   93.770 -35.690 189.471-286.596
7405:   93.733 -35.489 189.166-286.596
7406:   93.695 -35.287 188.860-286.596
7407:   93.658 -35.087 188.555-286.596
7408:   93.620 -34.886 188.250-286.596
7409:   93.583 -34.686 187.945-286.596
7410:   93.547 -34.486 187.639-286.596
7411:   93.510 -34.287 187.334-286.596
7412:   93.474 -34.087 187.029-286.596
7413:   93.438 -33.888 186.724-286.596
7414:   93.402 -33.690 186.418-286.596
7415:   93.366 -33.492 186.113-286.596
7416:   93.331 -33.294 185.808-286.596
7417:   93.296 -33.096 185.503-286.596
7418:   93.261 -32.899 185.197-286.596
7419:   93.226 -32.702 184.892-286.596
7420:   93.191 -32.505 184.587-286.596
7421:   93.157 -32.309 184.282-286.596
7422:   93.122 -32.113 183.976-286.596
7423:   93.088 -31.918 183.671-286.596
7424:   93.055 -31.722 183.366-286.596
7425:   93.021 -31.527 183.061-286.596
7426:   92.988 -31.333 182.755-286.596
7427:   92.955 -31.138 182.448-288.270
7428:   92.922 -30.945 181.522-869.779
7429:   92.889 -30.754 179.071-2301.513
7430:   92.856 -30.566 176.389-2517.922
7431:   92.824 -30.381 173.707-2517.922
7432:   92.792 -30.199 171.025-2517.922
7433:   92.760 -30.020 168.343-2517.922
7434:   92.728 -29.843 165.662-2517.922
7435:   92.696 -29.670 162.980-2517.922
7436:   92.665 -29.499 160.298-2517.922
7437:   92.634 -29.331 157.616-2517.922
7438:   92.603 -29.166 154.934-2517.922
7439:   92.572 -29.004 152.253-2517.922
7440:   92.541 -28.845 149.571-2517.922
7441:   92.510 -28.688 146.889-2517.922
7442:   92.480 -28.535 144.207-2517.922
7443:   92.450 -28.384 141.525-2517.922
7444:   92.420 -28.236 138.844-2517.922
7445:   92.390 -28.091 136.162-2517.922
7446:   92.360 -27.949 133.480-2517.922
7447:   92.330 -27.810 130.798-2517.922
7448:   92.301 -27.673 128.116-2517.922
7449:   92.272 -27.540 125.435-2517.922
7450:   92.242 -27.409 122.753-2517.922
7451:   92.213 -27.281 120.071-2517.922
7452:   92.185 -27.156 117.389-2517.922
7453:   92.156 -27.034 114.707-2517.922
7454:   92.127 -26.914 112.026-2517.922
7455:   92.099 -26.798 109.344-2517.922
7456:   92.070 -26.684 106.662-2517.922
7457:   92.042 -26.574 103.980-2517.922
7458:   92.014 -26.466 101.298-2517.922
7459:   91.986 -26.361  98.616-2517.922
7460:   91.958 -26.258  95.935-2517.922
7461:   91.930 -26.159  93.253-2517.922
7462:   91.902 -26.063  90.571-2517.922
7463:   91.874 -25.969  87.889-2517.922
7464:   91.847 -25.878  85.207-2517.922
7465:   91.819 -25.790  82.526-2517.922
7466:   91.792 -25.705  79.844-2517.922
7467:   91.765 -25.623  77.162-2517.922
7468:   91.737 -25.544  74.480-2517.922
7469:   91.710 -25.467  71.798-2517.922
7470:   91.683 -25.394  69.117-2517.922
7471:   91.656 -25.323  66.435-2517.922
7472:   91.629 -25.255  63.753-2517.922
7473:   91.602 -25.190  61.071-2517.922
7474:   91.576 -25.128  58.389-2518.270
7475:   91.549 -25.069  55.567-2649.967
7476:   91.522 -25.013  52.394-2979.137
7477:   91.496 -24.961  49.167-3029.724
7478:   91.469 -24.912  45.940-3029.724
7479:   91.443 -24.866  42.713-3029.724
7480:   91.416 -24.824  39.486-3029.724
7481:   91.390 -24.785  36.259-3029.724
7482:   91.364 -24.750  33.032-3029.724
7483:   91.337 -24.719  29.805-3029.724
7484:   91.311 -24.690  26.578-3029.724
7485:   91.285 -24.665  23.351-3029.724
7486:   91.258 -24.644  20.124-3029.724
7487:   91.232 -24.626  16.898-3029.724
7488:   91.206 -24.611  13.671-3029.724
7489:   91.180 -24.600  10.444-3029.724
7490:   91.154 -24.593   7.217-3029.724
7491:   91.127 -24.588   3.990-3029.724
7492:   91.101 -24.587   0.763-3029.724
7493:   91.075 -24.590  -2.464-3029.724
7494:   91.049 -24.596  -5.691-3029.724
7495:   91.023 -24.606  -8.918-3029.724
7496:   90.996 -24.619 -12.145-3029.724
7497:   90.970 -24.635 -15.372-3029.724
7498:   90.944 -24.655 -18.598-3029.724
7499:   90.918 -24.678 -21.825-3029.724
7500:   90.891 -24.705 -25.052-3029.724
7501:   90.865 -24.735 -28.279-3029.724
7502:   90.839 -24.768 -31.506-3029.724
7503:   90.812 -24.805 -34.733-3029.724
7504:   90.786 -24.846 -37.960-3029.724
7505:   90.759 -24.890 -41.187-3029.724
7506:   90.733 -24.937 -44.414-3029.724
7507:   90.706 -24.988 -47.641-3029.723
7508:   90.679 -25.042 -50.868-3029.724
7509:   90.653 -25.100 -54.095-3029.724
7510:   90.626 -25.161 -57.321-3029.724
7511:   90.599 -25.225 -60.548-3029.724
7512:   90.572 -25.293 -63.775-3029.724
7513:   90.545 -25.364 -67.002-3029.724
7514:   90.518 -25.439 -70.229-3029.724
7515:   90.491 -25.517 -73.456-3029.724
7516:   90.463 -25.599 -76.683-3029.724
7517:   90.436 -25.684 -79.910-3029.724
7518:   90.409 -25.773 -83.137-3029.724
7519:   90.381 -25.865 -86.364-3029.724
7520:   90.353 -25.960 -89.591-3029.724
7521:   90.326 -26.059 -92.818-3030.033
7522:   90.298 -26.161 -96.181-3157.791
7523:   90.270 -26.268 -99.890-3481.971
7524:   90.242 -26.378-103.652-3532.621
7525:   90.214 -26.493-107.415-3532.621
7526:   90.185 -26.611-111.177-3532.621
7527:   90.157 -26.733-114.940-3532.621
7528:   90.128 -26.860-118.702-3532.621
7529:   90.099 -26.990-122.465-3532.621
7530:   90.070 -27.125-126.228-3532.621
7531:   90.041 -27.263-129.990-3532.621
7532:   90.012 -27.406-133.753-3532.621
7533:   89.983 -27.552-137.515-3532.621
7534:   89.953 -27.703-141.278-3532.621
7535:   89.924 -27.857-145.040-3532.621
7536:   89.894 -28.016-148.803-3532.621
7537:   89.864 -28.178-152.565-3532.621
7538:   89.834 -28.345-156.328-3532.621
7539:   89.803 -28.515-160.090-3532.621
7540:   89.773 -28.690-163.853-3532.621
7541:   89.742 -28.868-167.616-3532.621
7542:   89.711 -29.051-171.378-3532.621
7543:   89.680 -29.237-175.141-3532.621
7544:   89.649 -29.428-178.903-3532.621
7545:   89.617 -29.622-182.666-3532.621
7546:   89.585 -29.821-186.428-3532.621
7547:   89.553 -30.023-190.191-3532.621
7548:   89.521 -30.230-193.953-3532.621
7549:   89.489 -30.441-197.716-3532.621
7550:   89.456 -30.655-201.478-3532.621
7551:   89.423 -30.874-205.241-3532.621
7552:   89.390 -31.096-209.004-3532.621
7553:   89.357 -31.323-212.766-3532.621
7554:   89.323 -31.554-216.529-3532.621
7555:   89.289 -31.788-220.291-3532.621
7556:   89.255 -32.027-224.054-3532.621
7557:   89.221 -32.270-227.816-3532.621
7558:   89.186 -32.516-231.579-3532.621
7559:   89.151 -32.767-235.341-3532.621
7560:   89.116 -33.022-239.104-3532.621
7561:   89.081 -33.280-242.866-3532.621
7562:   89.045 -33.543-246.629-3532.621
7563:   89.009 -33.810-250.391-3532.621
7564:   88.973 -34.080-254.154-3532.621
7565:   88.936 -34.355-257.917-3532.621
7566:   88.899 -34.634-261.679-3532.621
7567:   88.862 -34.916-265.442-3532.621
7568:   88.824 -35.203-269.205-3533.078
7569:   88.787 -35.494-273.188-3739.624
7570:   88.748 -35.790-277.737-4271.715
7571:   88.710 -36.091-282.377-4356.231
7572:   88.671 -36.396-287.017-4356.231
7573:   88.632 -36.707-291.657-4356.231
7574:   88.593 -37.023-296.296-4356.231
7575:   88.553 -37.343-300.936-4356.231
7576:   88.513 -37.669-305.576-4356.232
7577:   88.472 -37.999-310.216-4356.231
7578:   88.432 -38.334-314.856-4356.231
7579:   88.390 -38.675-319.495-4356.231
7580:   88.349 -39.020-324.135-4356.231
7581:   88.307 -39.370-328.775-4356.231
7582:   88.265 -39.725-333.415-4356.231
7583:   88.222 -40.085-338.054-4356.231
7584:   88.179 -40.450-342.694-4356.231
7585:   88.135 -40.820-347.334-4356.231
7586:   88.091 -41.195-351.974-4356.232
7587:   88.047 -41.575-356.613-4356.231
7588:   88.002 -41.960-361.253-4356.231
7589:   87.957 -42.349-365.893-4356.232
7590:   87.912 -42.744-370.533-4356.231
7591:   87.866 -43.144-375.172-4356.232
7592:   87.819 -43.548-379.812-4356.231
7593:   87.773 -43.958-384.452-4356.231
7594:   87.725 -44.372-389.092-4356.231
7595:   87.678 -44.791-393.731-4356.231
7596:   87.630 -45.216-398.371-4356.231
7597:   87.581 -45.645-403.011-4356.231
7598:   87.532 -46.079-407.651-4356.232
7599:   87.482 -46.518-412.290-4356.231
7600:   87.432 -46.962-416.930-4356.231
7601:   87.382 -47.411-421.570-4356.232
7602:   87.331 -47.865-426.210-4356.231
7603:   87.279 -48.324-430.849-4356.231
7604:   87.227 -48.788-435.489-4356.231
7605:   87.175 -49.257-440.129-4356.231
7606:   87.122 -49.730-444.769-4356.231
7607:   87.068 -50.209-449.409-4356.232
7608:   87.014 -50.693-454.048-4356.231
7609:   86.960 -51.181-458.688-4356.231
7610:   86.905 -51.675-463.328-4356.231
7611:   86.849 -52.173-467.968-4356.231
7612:   86.793 -52.676-472.607-4356.231
7613:   86.737 -53.185-477.247-4356.231
7614:   86.679 -53.698-481.887-4356.231
7615:   86.622 -54.216-486.523-4352.677
7616:   86.563 -54.737-489.275-2584.201
7617:   86.505 -55.256-487.1012041.234
7618:   86.445 -55.772-484.1322788.110
7619:   86.385 -56.284-481.1622788.110
7620:   86.325 -56.794-478.1922788.110
7621:   86.264 -57.300-475.2232788.110
7622:   86.202 -57.803-472.2532788.110
7623:   86.140 -58.303-469.2842788.110
7624:   86.077 -58.799-466.3142788.110
7625:   86.014 -59.293-463.3452788.110
7626:   85.951 -59.783-460.3752788.110
7627:   85.886 -60.270-457.4052788.111
7628:   85.822 -60.754-454.4362788.110
7629:   85.756 -61.235-451.4662788.110
7630:   85.691 -61.713-448.4972788.110
7631:   85.624 -62.187-445.5272788.111
7632:   85.558 -62.659-442.5572788.110
7633:   85.490 -63.127-439.5882788.110
7634:   85.423 -63.592-436.6182788.110
7635:   85.355 -64.054-433.6492788.110
7636:   85.286 -64.512-430.6792788.110
7637:   85.217 -64.968-427.7102788.110
7638:   85.147 -65.420-424.7402788.110
7639:   85.077 -65.870-421.7702788.110
7640:   85.006 -66.316-418.8012788.110
7641:   84.935 -66.759-415.8312788.110
7642:   84.863 -67.198-412.8622788.110
7643:   84.791 -67.635-409.8922788.110
7644:   84.719 -68.068-406.9232788.110
7645:   84.646 -68.499-403.9532788.110
7646:   84.573 -68.926-400.9832788.110
7647:   84.499 -69.350-398.0142788.110
7648:   84.424 -69.770-395.0442788.110
7649:   84.350 -70.188-392.0752788.110
7650:   84.274 -70.602-389.1052788.110
7651:   84.199 -71.014-386.1362788.110
7652:   84.123 -71.422-383.1662788.110
7653:   84.046 -71.827-380.1962788.110
